Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF ,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,RES
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,129,386,2,99,2,38,6295,98,27377484,63,6445,88,191
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,1,338,1171,3,46,4,48,840,85,506508,54,902,24,479
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,146,578,3,96,3,94,2263,12,6117098,19,2294,56,194
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102017,Lagoa Nova,1,0,298,1232,4,13,2,47,3662,47,9283271,42,3870,27,405
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102018,Nova Descoberta,1,0,236,724,3,7,1,77,3136,53,17332090,41,3204,42,347
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102018,Nova Descoberta,1,0,201,648,3,22,2,88,1202,19,2298883,11,1271,79,0
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102025,Capim Macio,1,0,130,415,3,19,2,95,3652,85,15271879,43,3860,73,184
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102025,Capim Macio,1,0,85,325,3,82,1,84,8561,81,39671202,23,8663,74,113
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102025,Capim Macio,1,0,160,482,3,1,3,2,4774,92,24303661,75,5093,25,239
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102025,Capim Macio,1,0,257,792,3,8,2,33,2840,74,17611042,81,4078,6,357
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102025,Capim Macio,1,0,270,878,3,25,2,17,4318,26,21428040,57,4484,34,382
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102025,Capim Macio,1,0,235,619,2,63,1,9,4911,5,20293948,97,5392,97,343
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102025,Capim Macio,1,0,85,332,3,91,2,37,5446,73,23672308,75,5860,41,111
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,264,869,3,29,1,66,3953,19336503,37,4191,14,19503978,373
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,203,569,2,8,2,32,1299,9,3903714,12,1441,7,295
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,290,799,2,76,1,76,3883,91,17442501,15,3979,98,433
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,120,374,3,12,2,66,2572,5,6810331,78,2707,42,168
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,178,459,2,58,1,68,1747,87,1847635,4,1798,38,264
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102024,Neópolis,1,0,188,658,3,5,2,86,2905,21,7711152,9,2984,59,259
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102024,Neópolis,1,0,84,254,3,2,2,36,2010,61,3725347,74,2085,7,115
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102024,Neópolis,1,0,54,197,3,65,5,33,1269,33,858241,36,1318,15,74
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102024,Neópolis,1,0,205,573,2,8,1,72,2168,64,5172757,58,2222,86,308
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102024,Neópolis,1,0,177,552,3,12,2,48,2275,46,7148942,61,2440,95,258
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102024,Neópolis,1,0,106,391,3,69,2,27,2000,2,2401713,68,2038,66,142
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102024,Neópolis,1,0,131,433,3,31,2,6,1242,74,2196085,29,1323,57,180
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102023,Pitimbú,1,0,320,871,2,72,2,9,2706,38,5955672,8,2877,22,495
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102023,Pitimbú,1,0,166,564,3,4,1,54,1590,61,3062367,66,1650,26,249
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102023,Pitimbú,1,0,225,760,3,38,2,8,2214,59,3384528,1,2275,26,306
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102023,Pitimbú,1,0,166,545,3,28,1,79,2857,5,8063486,5,2964,19,235
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102019,Candelária,1,0,427,1568,3,67,2,71,5500,55,39332953,23,5770,85,566
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102019,Candelária,1,0,212,729,3,44,2,36,3170,44,11681808,3247,2,11715481,302
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102019,Candelária,1,0,441,1067,2,42,1,53,3350,28,10295162,8,4282,53,660
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102019,Candelária,1,0,380,1199,3,16,2,4,3141,56,48687936,53,3226,46,542
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102025,Capim Macio,1,0,376,1154,3,7,2,26,5750,1,17372891,9,5923,39,553
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,271,767,2,83,2,62,2916,42,10917047,67,2971,24,388
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,172,548,3,19,2,87,3806,63,14456586,22,3992,32,256
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102019,Candelária,1,0,251,835,3,33,2,5,8124,94,76079297,1,8290,8,351
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102019,Candelária,1,0,474,1469,3,1,2,47,5276,6,30528829,1,5671,44,674
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,205,644,3,14,1,95,5904,39,17341377,69,6438,3,294
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,258,674,2,61,1,91,6171,24,17084553,55,6498,7,377
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020507,R.A. SUL,2408102026,Ponta Negra,1,0,137,356,2,6,2,15,5322,81,42113776,85,5566,6,189
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102009,Cidade Alta,1,0,347,992,2,86,2,54,1771,6,3522496,32,1896,78,484
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102009,Cidade Alta,1,3,,,,,,,,,277,52,55510,96,0
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102009,Cidade Alta,1,1,193,673,3,49,2,86,1197,91,12740916,54,1321,12,277
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102009,Cidade Alta,1,0,280,716,2,56,2,3,2465,49,7235487,12,2519,47,411
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102009,Cidade Alta,1,3,,,,,,,,,119,66,60120,73,0
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102009,Cidade Alta,1,7,,,,,,,,,,,,,0
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102009,Cidade Alta,1,0,194,525,2,71,2,49,2732,76,8871545,14,2805,5,288
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102009,Cidade Alta,1,0,241,739,3,7,2,94,2173,26,17739795,57,2327,8,343
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102004,Ribeira,1,0,268,803,3,2,17,3589,77,16060672,27,3700,22,16146470,400
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102004,Ribeira,1,0,405,1073,2,65,2,52,3998,92,28733330,97,4142,1,597
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102004,Ribeira,1,1,91,345,3,79,5,81,465,2,156113,49,542,53,116
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102003,Rocas,1,0,325,1065,3,28,2,68,926,14,1076778,85,1048,76,469
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102003,Rocas,1,0,325,1110,3,42,4,1,1292,81,1977467,7,1359,75,465
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102003,Rocas,1,0,143,556,3,89,4,13,1044,62,1121558,41,1149,8,185
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102003,Rocas,1,0,273,959,3,51,3,7,1016,51,1516984,96,1105,6,379
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102003,Rocas,1,0,325,1147,3,53,3,52,1073,41,1229929,11,1178,58,463
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102003,Rocas,1,0,289,1061,3,67,3,65,795,6,435509,75,864,39,397
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102003,Rocas,1,0,283,867,3,6,3,16,1064,11,890028,61,1265,31,407
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102003,Rocas,1,0,265,927,3,5,3,86,931,7,659032,3,1023,79,371
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102003,Rocas,1,0,365,1221,3,35,3,14,1219,46,8895791,21,1290,15,508
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102001,Santos Reis,1,0,197,686,3,48,3,38,1085,74,2704510,77,1131,7,274
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102001,Santos Reis,1,0,109,416,3,82,4,1,911,56,1588259,29,1024,33,152
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102001,Santos Reis,1,0,318,1245,3,92,3,72,1286,9,3833023,33,1391,95,433
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102001,Santos Reis,1,0,151,540,3,58,3,2,1941,64,4380635,83,1980,99,214
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102001,Santos Reis,1,2,33,108,3,27,1,8,3848,36,3516413,36,4233,2,51
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102001,Santos Reis,1,0,201,749,3,73,4,7,827,21,3766057,84,995,63,275
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102002,Praia do Meio,1,0,502,1062,2,12,1,78,3713,98,9005428,89,3820,52,719
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102002,Praia do Meio,1,0,271,863,3,18,2,93,1387,39,2565426,54,1474,44,377
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102002,Praia do Meio,1,0,319,1146,3,59,3,67,899,84,917943,34,996,7,444
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102002,Praia do Meio,1,7,,,,,,,,,900,0,900,0,0
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102002,Praia do Meio,1,3,11,87,7,91,0,29,345,45,111727,27,475,89285,22
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102002,Praia do Meio,1,0,307,952,3,1,3,8,1562,42,4383186,93,1659,73,427
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102006,Areia Preta,1,0,230,805,3,5,2,91,1730,79,4590530,43,1801,27,321
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102006,Areia Preta,1,0,157,520,3,31,2,96,3219,97,22368147,2,3486,45,207
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102007,Mãe Luíza,1,1,279,909,3,26,3,64,930,1,2917211,6,1025,58,379
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102007,Mãe Luíza,1,1,337,1183,3,51,3,68,639,46,696763,9,692,92,469
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102007,Mãe Luíza,1,1,246,962,3,91,4,51,647,73,1775189,18,744,59,334
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102007,Mãe Luíza,1,1,276,984,3,57,3,31,495,52,185812,11,663,9,382
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102007,Mãe Luíza,1,1,271,1067,3,94,4,56,611,85,811585,7,720,92,364
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102007,Mãe Luíza,1,1,304,1121,3,69,4,19,691,84,535092,23,745,81,418
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102007,Mãe Luíza,1,1,205,755,3,68,4,74,897,89,745447,58,953,72,268
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102007,Mãe Luíza,1,1,131,568,4,34,5,75,354,2,296758,3,539,27,170
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102007,Mãe Luíza,1,1,72,253,3,51,3,7,611,53,88471,83,611,53,101
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102007,Mãe Luíza,1,1,181,713,3,94,4,74,522,32,222741,92,656,53,248
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102007,Mãe Luíza,1,1,146,460,3,15,2,38,629,75,177975,77,656,74,202
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102007,Mãe Luíza,1,1,190,685,3,61,2,86,567,66,401282,3,669,91,259
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102007,Mãe Luíza,1,1,341,1300,3,81,4,21,847,5,1395769,89,956,95,466
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102005,Petrópolis,1,0,269,784,2,91,2,43,7396,92,26668282,64,7565,67,389
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102005,Petrópolis,1,0,263,571,2,17,1,65,6503,12,61346121,54,6841,28,394
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102005,Petrópolis,1,0,319,908,2,85,2,21,6358,53,36050204,68,6522,9,480
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102005,Petrópolis,1,0,297,906,3,5,2,6,3548,76,29513349,95,3777,71,435
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102005,Petrópolis,1,0,269,695,2,58,2,24,6103,3,33321857,35,6314,29,381
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102008,Tirol,1,0,240,780,3,25,2,72,5973,18,29390131,68,6287,56,351
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102008,Tirol,1,0,320,992,3,1,2,49,5134,53,28346018,66,5283,12,456
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102008,Tirol,1,3,1,4,4,0,700,0,700,0,600,20000,600,20000,0
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102008,Tirol,1,0,342,1092,3,19,2,1,6732,76,142124496,5,6998,8,502
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102008,Tirol,1,0,277,845,3,5,1,9,5189,23,22161148,92,5444,77,414
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102008,Tirol,1,0,299,951,3,18,2,23,7508,4,44743850,13,7636,1,443
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102008,Tirol,1,7,,,,,,,,,480,15300,510,0,0
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102008,Tirol,1,0,307,945,3,8,2,92,5019,49,29045252,38,5406,96,432
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020508,R.A. LESTE,2408102008,Tirol,1,3,,,,,,,,,408,182070,680,86700,0
